transaction_id,user_id,timestamp,amount,category,receiver_id,receiver_type,status,payment_method,location,day_of_week,hour,is_weekend
TXN_004016,USER_0519,2024-06-13 21:07:00,861,Transfer to Friends,Merchant_1501,Merchant,SUCCESS,Paytm,Delhi,Thursday,21,0
TXN_004017,USER_0606,2024-11-06 15:19:00,1002,Healthcare,E-commerce_6699,E-commerce,SUCCESS,Cred,Pune,Wednesday,15,0
TXN_004018,USER_0214,2024-11-29 16:52:00,340,Healthcare,Service Provider_3386,Service Provider,SUCCESS,Google Pay,Ahmedabad,Friday,16,0
TXN_004019,USER_0654,2024-06-18 18:27:00,165,Transportation,Individual_7385,Individual,SUCCESS,BHIM,Bangalore,Tuesday,18,0
TXN_004020,USER_0779,2024-11-25 14:51:00,686,Healthcare,Service Provider_1424,Service Provider,SUCCESS,Paytm,Pune,Monday,14,0
TXN_004021,USER_0895,2024-11-09 12:30:00,385,Food & Dining,Merchant_1701,Merchant,SUCCESS,PhonePe,Kolkata,Saturday,12,1
TXN_004022,USER_0880,2024-07-18 18:08:00,411,Entertainment,Individual_1083,Individual,SUCCESS,BHIM,Jaipur,Thursday,18,0
TXN_004023,USER_0664,2024-12-24 14:04:00,3071,Education,Service Provider_1663,Service Provider,SUCCESS,Cred,Jaipur,Tuesday,14,0
TXN_004024,USER_0456,2024-07-26 07:29:00,158,Transportation,Merchant_7747,Merchant,SUCCESS,BHIM,Jaipur,Friday,7,0
TXN_004025,USER_0614,2024-05-06 19:20:00,480,Food & Dining,Service Provider_2643,Service Provider,SUCCESS,BHIM,Bangalore,Monday,19,0
TXN_004026,USER_0550,2024-11-07 21:26:00,597,Shopping,E-commerce_7678,E-commerce,SUCCESS,Google Pay,Chennai,Thursday,21,0
TXN_004027,USER_0514,2024-07-19 08:36:00,163,Transportation,Service Provider_3643,Service Provider,SUCCESS,Google Pay,Chennai,Friday,8,0
TXN_004028,USER_0147,2024-06-10 12:54:00,583,Fuel,Individual_3867,Individual,SUCCESS,Amazon Pay,Bangalore,Monday,12,0
TXN_004029,USER_0291,2024-10-26 19:45:00,185,Food & Dining,Service Provider_8717,Service Provider,SUCCESS,Paytm,Bangalore,Saturday,19,1
TXN_004030,USER_0539,2024-03-07 12:58:00,1151,Bills & Utilities,Service Provider_1523,Service Provider,SUCCESS,PhonePe,Kolkata,Thursday,12,0
TXN_004031,USER_0095,2024-08-29 19:36:00,241,Food & Dining,Service Provider_8411,Service Provider,SUCCESS,Amazon Pay,Delhi,Thursday,19,0
TXN_004032,USER_0234,2024-03-18 15:54:00,1245,Healthcare,Merchant_5034,Merchant,FAILED,Paytm,Mumbai,Monday,15,0
TXN_004033,USER_0846,2024-07-27 11:35:00,613,Healthcare,Service Provider_8258,Service Provider,SUCCESS,Google Pay,Bangalore,Saturday,11,1
TXN_004034,USER_0785,2024-06-01 12:41:00,796,Fuel,Merchant_8154,Merchant,SUCCESS,Paytm,Delhi,Saturday,12,1
TXN_004035,USER_0655,2024-05-19 11:45:00,454,Healthcare,Merchant_8608,Merchant,SUCCESS,Amazon Pay,Chennai,Sunday,11,1
TXN_004036,USER_0030,2024-02-27 14:35:00,1054,Shopping,Merchant_1388,Merchant,SUCCESS,Paytm,Delhi,Tuesday,14,0
TXN_004037,USER_0637,2024-01-10 19:21:00,131,Entertainment,Individual_5936,Individual,SUCCESS,PhonePe,Lucknow,Wednesday,19,0
TXN_004038,USER_0341,2024-01-29 20:45:00,1501,Shopping,Service Provider_5717,Service Provider,SUCCESS,BHIM,Jaipur,Monday,20,0
TXN_004039,USER_0420,2024-12-07 13:08:00,136,Groceries,Individual_1596,Individual,SUCCESS,Google Pay,Delhi,Saturday,13,1
TXN_004040,USER_0657,2024-01-17 17:27:00,647,Fuel,Merchant_7316,Merchant,SUCCESS,Google Pay,Hyderabad,Wednesday,17,0
TXN_004041,USER_0510,2024-02-23 12:41:00,292,Fuel,Individual_8612,Individual,SUCCESS,Amazon Pay,Lucknow,Friday,12,0
TXN_004042,USER_0792,2024-12-09 07:12:00,59,Transportation,Merchant_4635,Merchant,SUCCESS,Cred,Lucknow,Monday,7,0
TXN_004043,USER_0743,2024-01-10 17:06:00,479,Groceries,Individual_7594,Individual,SUCCESS,Amazon Pay,Lucknow,Wednesday,17,0
TXN_004044,USER_0015,2024-09-09 15:15:00,713,Healthcare,Service Provider_6643,Service Provider,SUCCESS,BHIM,Hyderabad,Monday,15,0
TXN_004045,USER_0607,2024-02-05 15:46:00,4545,Transfer to Friends,Merchant_9924,Merchant,SUCCESS,Paytm,Bangalore,Monday,15,0
TXN_004046,USER_0590,2024-11-10 12:27:00,473,Food & Dining,E-commerce_1800,E-commerce,SUCCESS,Cred,Kolkata,Sunday,12,1
TXN_004047,USER_0368,2024-03-27 10:08:00,977,Shopping,Merchant_7181,Merchant,FAILED,PhonePe,Mumbai,Wednesday,10,0
TXN_004048,USER_0398,2024-02-20 15:25:00,518,Healthcare,E-commerce_4941,E-commerce,SUCCESS,Google Pay,Ahmedabad,Tuesday,15,0
TXN_004049,USER_0775,2024-08-11 21:41:00,304,Entertainment,E-commerce_1708,E-commerce,SUCCESS,PhonePe,Pune,Sunday,21,1
TXN_004050,USER_0326,2024-03-25 12:25:00,624,Shopping,E-commerce_2527,E-commerce,SUCCESS,Google Pay,Pune,Monday,12,0
TXN_004051,USER_0680,2024-02-12 17:35:00,540,Fuel,Service Provider_1959,Service Provider,SUCCESS,Google Pay,Hyderabad,Monday,17,0
TXN_004052,USER_0226,2024-08-16 19:07:00,503,Food & Dining,Service Provider_4185,Service Provider,SUCCESS,BHIM,Pune,Friday,19,0
TXN_004053,USER_0631,2024-08-11 11:34:00,4594,Transfer to Friends,E-commerce_5845,E-commerce,SUCCESS,Paytm,Kolkata,Sunday,11,1
TXN_004054,USER_0471,2024-04-18 20:27:00,254,Groceries,Service Provider_1149,Service Provider,SUCCESS,Amazon Pay,Kolkata,Thursday,20,0
TXN_004055,USER_0692,2024-01-08 21:20:00,1812,Shopping,Individual_5104,Individual,SUCCESS,Google Pay,Chennai,Monday,21,0
TXN_004056,USER_0309,2024-09-15 12:35:00,646,Fuel,Merchant_5487,Merchant,SUCCESS,PhonePe,Ahmedabad,Sunday,12,1
TXN_004057,USER_0727,2024-05-25 17:06:00,119,Shopping,Merchant_6423,Merchant,SUCCESS,Paytm,Chennai,Saturday,17,1
TXN_004058,USER_0965,2024-10-22 14:30:00,1804,Education,Service Provider_9758,Service Provider,SUCCESS,Paytm,Hyderabad,Tuesday,14,0
TXN_004059,USER_0470,2024-06-29 20:16:00,480,Entertainment,E-commerce_3852,E-commerce,SUCCESS,BHIM,Lucknow,Saturday,20,1
TXN_004060,USER_0829,2024-12-20 09:21:00,1283,Education,Individual_5547,Individual,SUCCESS,Google Pay,Hyderabad,Friday,9,0
TXN_004061,USER_0464,2024-08-19 09:20:00,278,Food & Dining,Individual_4631,Individual,SUCCESS,Cred,Bangalore,Monday,9,0
TXN_004062,USER_0636,2024-02-18 13:55:00,687,Healthcare,Service Provider_3970,Service Provider,SUCCESS,Google Pay,Delhi,Sunday,13,1
TXN_004063,USER_0330,2024-11-13 12:50:00,816,Fuel,E-commerce_4708,E-commerce,SUCCESS,PhonePe,Kolkata,Wednesday,12,0
TXN_004064,USER_0021,2024-06-28 21:07:00,501,Shopping,E-commerce_4011,E-commerce,SUCCESS,Cred,Lucknow,Friday,21,0
TXN_004065,USER_0615,2024-01-18 18:38:00,143,Transportation,Individual_2625,Individual,SUCCESS,BHIM,Kolkata,Thursday,18,0
TXN_004066,USER_0975,2024-03-02 16:03:00,1768,Shopping,Individual_1433,Individual,SUCCESS,Paytm,Delhi,Saturday,16,1
TXN_004067,USER_0418,2024-02-20 19:35:00,645,Groceries,Merchant_6884,Merchant,SUCCESS,Cred,Chennai,Tuesday,19,0
TXN_004068,USER_0605,2024-06-10 16:25:00,2347,Shopping,E-commerce_4439,E-commerce,SUCCESS,BHIM,Mumbai,Monday,16,0
TXN_004069,USER_0406,2024-04-07 11:54:00,484,Bills & Utilities,Service Provider_1540,Service Provider,SUCCESS,Google Pay,Delhi,Sunday,11,1
TXN_004070,USER_0860,2024-08-08 13:17:00,246,Bills & Utilities,Merchant_5949,Merchant,SUCCESS,Amazon Pay,Hyderabad,Thursday,13,0
TXN_004071,USER_0008,2024-01-20 20:25:00,498,Shopping,Merchant_7848,Merchant,SUCCESS,PhonePe,Lucknow,Saturday,20,1
TXN_004072,USER_0050,2024-09-12 07:11:00,121,Transportation,Individual_4467,Individual,SUCCESS,Paytm,Lucknow,Thursday,7,0
TXN_004073,USER_0232,2024-06-07 16:15:00,189,Groceries,Merchant_2012,Merchant,SUCCESS,PhonePe,Mumbai,Friday,16,0
TXN_004074,USER_0662,2024-01-15 09:52:00,155,Food & Dining,Service Provider_8049,Service Provider,SUCCESS,PhonePe,Pune,Monday,9,0
TXN_004075,USER_0150,2024-08-06 18:12:00,1490,Shopping,E-commerce_5600,E-commerce,SUCCESS,Cred,Ahmedabad,Tuesday,18,0
TXN_004076,USER_0066,2024-06-13 07:06:00,292,Fuel,Service Provider_6064,Service Provider,SUCCESS,PhonePe,Ahmedabad,Thursday,7,0
TXN_004077,USER_0594,2024-05-28 22:00:00,3722,Transfer to Friends,Individual_1007,Individual,SUCCESS,Paytm,Hyderabad,Tuesday,22,0
TXN_004078,USER_0745,2024-11-19 12:14:00,1085,Bills & Utilities,Individual_2357,Individual,SUCCESS,BHIM,Ahmedabad,Tuesday,12,0
TXN_004079,USER_0477,2024-05-24 10:01:00,540,Fuel,Service Provider_6431,Service Provider,SUCCESS,BHIM,Kolkata,Friday,10,0
TXN_004080,USER_0452,2024-12-27 21:40:00,355,Entertainment,E-commerce_1210,E-commerce,SUCCESS,Cred,Delhi,Friday,21,0
TXN_004081,USER_0630,2024-09-15 21:46:00,706,Entertainment,Individual_2710,Individual,SUCCESS,PhonePe,Ahmedabad,Sunday,21,1
TXN_004082,USER_0998,2024-03-30 13:30:00,226,Groceries,E-commerce_8012,E-commerce,SUCCESS,Paytm,Mumbai,Saturday,13,1
TXN_004083,USER_0353,2024-04-16 19:33:00,119,Shopping,E-commerce_2096,E-commerce,SUCCESS,Google Pay,Mumbai,Tuesday,19,0
TXN_004084,USER_0803,2024-09-14 21:12:00,755,Transfer to Friends,Merchant_6261,Merchant,SUCCESS,BHIM,Jaipur,Saturday,21,1
TXN_004085,USER_0057,2024-02-18 11:15:00,3554,Education,Merchant_3553,Merchant,SUCCESS,Google Pay,Chennai,Sunday,11,1
TXN_004086,USER_0071,2024-08-13 17:10:00,153,Transportation,E-commerce_9963,E-commerce,SUCCESS,Cred,Ahmedabad,Tuesday,17,0
TXN_004087,USER_0025,2024-12-29 14:21:00,6324,Education,E-commerce_4350,E-commerce,SUCCESS,Paytm,Chennai,Sunday,14,1
TXN_004088,USER_0139,2024-08-30 19:07:00,320,Shopping,E-commerce_3016,E-commerce,SUCCESS,Amazon Pay,Hyderabad,Friday,19,0
TXN_004089,USER_0600,2024-01-17 21:21:00,2460,Shopping,Individual_7202,Individual,FAILED,Cred,Jaipur,Wednesday,21,0
TXN_004090,USER_0738,2024-05-26 19:35:00,684,Entertainment,E-commerce_4615,E-commerce,SUCCESS,BHIM,Delhi,Sunday,19,1
TXN_004091,USER_0086,2024-11-04 19:15:00,196,Entertainment,Service Provider_4154,Service Provider,SUCCESS,PhonePe,Mumbai,Monday,19,0
TXN_004092,USER_0030,2024-01-01 15:15:00,638,Bills & Utilities,Service Provider_5024,Service Provider,SUCCESS,Amazon Pay,Jaipur,Monday,15,0
TXN_004093,USER_0579,2024-04-08 17:26:00,606,Shopping,Merchant_4394,Merchant,SUCCESS,Google Pay,Kolkata,Monday,17,0
TXN_004094,USER_0448,2024-01-04 09:53:00,974,Healthcare,E-commerce_4419,E-commerce,SUCCESS,Google Pay,Ahmedabad,Thursday,9,0
TXN_004095,USER_0774,2024-01-12 16:44:00,950,Fuel,Merchant_9042,Merchant,SUCCESS,Cred,Jaipur,Friday,16,0
TXN_004096,USER_0207,2024-03-22 16:18:00,528,Groceries,Service Provider_2172,Service Provider,SUCCESS,Paytm,Chennai,Friday,16,0
TXN_004097,USER_0942,2024-05-25 14:13:00,519,Fuel,Merchant_2544,Merchant,SUCCESS,PhonePe,Kolkata,Saturday,14,1
TXN_004098,USER_0684,2024-04-25 13:31:00,454,Food & Dining,Service Provider_3681,Service Provider,SUCCESS,Cred,Pune,Thursday,13,0
TXN_004099,USER_0403,2024-05-03 22:35:00,129,Entertainment,E-commerce_8292,E-commerce,FAILED,Google Pay,Hyderabad,Friday,22,0
TXN_004100,USER_0066,2024-01-07 16:33:00,1121,Shopping,Individual_5581,Individual,SUCCESS,Paytm,Hyderabad,Sunday,16,1
TXN_004101,USER_0226,2024-11-04 12:41:00,557,Bills & Utilities,Service Provider_7426,Service Provider,SUCCESS,Paytm,Pune,Monday,12,0
TXN_004102,USER_0629,2024-05-07 16:43:00,524,Groceries,Service Provider_9666,Service Provider,SUCCESS,BHIM,Jaipur,Tuesday,16,0
TXN_004103,USER_0301,2024-12-07 14:44:00,1044,Transfer to Friends,Individual_3698,Individual,SUCCESS,Paytm,Lucknow,Saturday,14,1
TXN_004104,USER_0295,2024-11-06 09:27:00,1153,Healthcare,Merchant_6027,Merchant,SUCCESS,BHIM,Bangalore,Wednesday,9,0
TXN_004105,USER_0323,2024-02-16 13:31:00,51,Food & Dining,Individual_7861,Individual,SUCCESS,Paytm,Pune,Friday,13,0
TXN_004106,USER_0547,2024-01-08 16:59:00,1564,Healthcare,Individual_1888,Individual,SUCCESS,BHIM,Bangalore,Monday,16,0
TXN_004107,USER_0769,2024-09-17 17:45:00,153,Groceries,E-commerce_3938,E-commerce,SUCCESS,Amazon Pay,Chennai,Tuesday,17,0
TXN_004108,USER_0758,2024-11-13 11:20:00,1271,Healthcare,E-commerce_4530,E-commerce,SUCCESS,Paytm,Kolkata,Wednesday,11,0
TXN_004109,USER_0888,2024-07-21 19:17:00,2584,Shopping,Individual_2806,Individual,SUCCESS,Paytm,Pune,Sunday,19,1
TXN_004110,USER_0890,2024-01-26 13:01:00,504,Healthcare,Individual_3414,Individual,SUCCESS,Google Pay,Kolkata,Friday,13,0
TXN_004111,USER_0915,2024-06-23 19:28:00,319,Groceries,Merchant_5700,Merchant,SUCCESS,Paytm,Ahmedabad,Sunday,19,1
TXN_004112,USER_0741,2024-02-18 16:31:00,2685,Transfer to Friends,Individual_7120,Individual,SUCCESS,PhonePe,Jaipur,Sunday,16,1
TXN_004113,USER_0299,2024-08-31 13:16:00,592,Food & Dining,Merchant_4335,Merchant,SUCCESS,Google Pay,Lucknow,Saturday,13,1
TXN_004114,USER_0543,2024-06-15 21:32:00,1101,Shopping,Service Provider_8418,Service Provider,SUCCESS,Amazon Pay,Bangalore,Saturday,21,1
TXN_004115,USER_0793,2024-02-24 11:34:00,238,Bills & Utilities,E-commerce_3556,E-commerce,SUCCESS,Cred,Mumbai,Saturday,11,1
TXN_004116,USER_0949,2024-10-07 08:16:00,775,Transfer to Friends,Service Provider_2049,Service Provider,SUCCESS,Cred,Pune,Monday,8,0
TXN_004117,USER_0500,2024-10-13 09:36:00,1524,Education,Merchant_7478,Merchant,SUCCESS,Google Pay,Pune,Sunday,9,1
TXN_004118,USER_0646,2024-05-31 16:28:00,223,Bills & Utilities,E-commerce_4284,E-commerce,SUCCESS,PhonePe,Delhi,Friday,16,0
TXN_004119,USER_0069,2024-03-03 15:49:00,1040,Shopping,Merchant_1802,Merchant,SUCCESS,Cred,Jaipur,Sunday,15,1
TXN_004120,USER_0300,2024-08-16 19:00:00,337,Fuel,Individual_7352,Individual,SUCCESS,Paytm,Jaipur,Friday,19,0
TXN_004121,USER_0209,2024-11-03 14:10:00,238,Bills & Utilities,E-commerce_8395,E-commerce,SUCCESS,Cred,Lucknow,Sunday,14,1
TXN_004122,USER_0391,2024-09-19 20:02:00,511,Food & Dining,Individual_9851,Individual,SUCCESS,Amazon Pay,Pune,Thursday,20,0
TXN_004123,USER_0511,2024-05-21 07:07:00,70,Transportation,E-commerce_1142,E-commerce,SUCCESS,Paytm,Kolkata,Tuesday,7,0
TXN_004124,USER_0622,2024-05-02 20:02:00,671,Entertainment,Individual_1393,Individual,SUCCESS,Amazon Pay,Hyderabad,Thursday,20,0
TXN_004125,USER_0940,2024-11-30 13:58:00,4302,Education,Merchant_2863,Merchant,SUCCESS,Google Pay,Bangalore,Saturday,13,1
TXN_004126,USER_0268,2024-03-23 20:05:00,1820,Transfer to Friends,Merchant_4525,Merchant,SUCCESS,Paytm,Mumbai,Saturday,20,1
TXN_004127,USER_0845,2024-03-31 08:16:00,194,Food & Dining,Merchant_6436,Merchant,SUCCESS,Paytm,Pune,Sunday,8,1
TXN_004128,USER_0113,2024-03-06 16:11:00,619,Groceries,Merchant_9861,Merchant,SUCCESS,PhonePe,Chennai,Wednesday,16,0
TXN_004129,USER_0975,2024-11-28 10:50:00,730,Fuel,Service Provider_5182,Service Provider,SUCCESS,Cred,Delhi,Thursday,10,0
TXN_004130,USER_0063,2024-05-08 22:10:00,792,Entertainment,Service Provider_4964,Service Provider,SUCCESS,PhonePe,Hyderabad,Wednesday,22,0
TXN_004131,USER_0416,2024-06-01 16:05:00,6913,Education,Merchant_4499,Merchant,SUCCESS,Paytm,Chennai,Saturday,16,1
TXN_004132,USER_0535,2024-09-28 18:01:00,179,Transportation,Individual_8820,Individual,SUCCESS,Paytm,Ahmedabad,Saturday,18,1
TXN_004133,USER_0328,2024-05-06 11:33:00,1125,Healthcare,Individual_1689,Individual,SUCCESS,Amazon Pay,Mumbai,Monday,11,0
TXN_004134,USER_0106,2024-08-30 15:29:00,4005,Education,E-commerce_5617,E-commerce,SUCCESS,BHIM,Delhi,Friday,15,0
TXN_004135,USER_0499,2024-01-13 19:35:00,724,Groceries,Merchant_2494,Merchant,SUCCESS,Amazon Pay,Mumbai,Saturday,19,1
TXN_004136,USER_0159,2024-10-07 20:56:00,159,Groceries,E-commerce_9636,E-commerce,SUCCESS,Cred,Jaipur,Monday,20,0
TXN_004137,USER_0662,2024-04-27 09:02:00,611,Bills & Utilities,Merchant_8142,Merchant,SUCCESS,PhonePe,Delhi,Saturday,9,1
TXN_004138,USER_0375,2024-02-05 12:23:00,333,Fuel,E-commerce_9476,E-commerce,SUCCESS,BHIM,Delhi,Monday,12,0
TXN_004139,USER_0088,2024-02-01 15:21:00,2265,Transfer to Friends,E-commerce_8185,E-commerce,SUCCESS,Paytm,Lucknow,Thursday,15,0
TXN_004140,USER_0754,2024-10-01 14:58:00,548,Fuel,Individual_3618,Individual,SUCCESS,BHIM,Delhi,Tuesday,14,0
TXN_004141,USER_0488,2024-07-14 20:51:00,426,Food & Dining,Service Provider_1460,Service Provider,SUCCESS,Paytm,Jaipur,Sunday,20,1
TXN_004142,USER_0213,2024-10-08 11:22:00,876,Healthcare,Service Provider_6841,Service Provider,SUCCESS,Cred,Jaipur,Tuesday,11,0
TXN_004143,USER_0069,2024-03-20 22:36:00,7190,Transfer to Friends,E-commerce_6360,E-commerce,SUCCESS,BHIM,Bangalore,Wednesday,22,0
TXN_004144,USER_0559,2024-01-05 15:22:00,367,Healthcare,Service Provider_4922,Service Provider,SUCCESS,Google Pay,Lucknow,Friday,15,0
TXN_004145,USER_0672,2024-02-27 08:45:00,935,Transfer to Friends,Service Provider_3608,Service Provider,SUCCESS,BHIM,Pune,Tuesday,8,0
TXN_004146,USER_0676,2024-10-02 15:50:00,1702,Shopping,E-commerce_8896,E-commerce,SUCCESS,Paytm,Jaipur,Wednesday,15,0
TXN_004147,USER_0045,2024-12-30 18:03:00,147,Transportation,Service Provider_7968,Service Provider,SUCCESS,BHIM,Jaipur,Monday,18,0
TXN_004148,USER_0497,2024-03-06 14:18:00,2632,Transfer to Friends,Merchant_4316,Merchant,SUCCESS,PhonePe,Bangalore,Wednesday,14,0
TXN_004149,USER_0808,2024-08-12 06:11:00,946,Fuel,Individual_3581,Individual,SUCCESS,BHIM,Bangalore,Monday,6,0
TXN_004150,USER_0491,2024-01-11 13:30:00,2257,Education,Individual_5178,Individual,SUCCESS,Paytm,Delhi,Thursday,13,0
TXN_004151,USER_0654,2024-05-27 13:09:00,1255,Healthcare,Individual_6241,Individual,SUCCESS,Google Pay,Jaipur,Monday,13,0
TXN_004152,USER_0380,2024-03-11 22:07:00,95,Entertainment,Merchant_4908,Merchant,SUCCESS,PhonePe,Jaipur,Monday,22,0
TXN_004153,USER_0479,2024-07-18 15:52:00,376,Bills & Utilities,E-commerce_3049,E-commerce,SUCCESS,Cred,Mumbai,Thursday,15,0
TXN_004154,USER_0655,2024-10-18 18:44:00,377,Groceries,Individual_8926,Individual,SUCCESS,BHIM,Ahmedabad,Friday,18,0
TXN_004155,USER_0467,2024-01-26 07:14:00,127,Transportation,Service Provider_3297,Service Provider,SUCCESS,Paytm,Bangalore,Friday,7,0
TXN_004156,USER_0710,2024-05-16 12:03:00,212,Groceries,Individual_1017,Individual,SUCCESS,Amazon Pay,Mumbai,Thursday,12,0
TXN_004157,USER_0009,2024-02-24 09:20:00,195,Groceries,Individual_2199,Individual,FAILED,PhonePe,Bangalore,Saturday,9,1
TXN_004158,USER_0734,2024-08-06 20:45:00,777,Entertainment,Individual_5836,Individual,SUCCESS,Cred,Kolkata,Tuesday,20,0
TXN_004159,USER_0501,2024-02-14 13:54:00,1643,Bills & Utilities,Service Provider_8920,Service Provider,SUCCESS,Cred,Ahmedabad,Wednesday,13,0
TXN_004160,USER_0481,2024-12-10 17:54:00,44,Transportation,Merchant_8778,Merchant,SUCCESS,PhonePe,Pune,Tuesday,17,0
TXN_004161,USER_0374,2024-10-01 21:02:00,2510,Transfer to Friends,Service Provider_7533,Service Provider,SUCCESS,BHIM,Ahmedabad,Tuesday,21,0
TXN_004162,USER_0417,2024-03-03 18:22:00,519,Entertainment,E-commerce_9585,E-commerce,SUCCESS,Google Pay,Chennai,Sunday,18,1
TXN_004163,USER_0295,2024-03-27 19:13:00,578,Entertainment,Merchant_7007,Merchant,SUCCESS,Google Pay,Bangalore,Wednesday,19,0
TXN_004164,USER_0959,2024-12-04 21:40:00,525,Entertainment,E-commerce_6972,E-commerce,FAILED,Google Pay,Ahmedabad,Wednesday,21,0
TXN_004165,USER_0640,2024-05-31 14:01:00,1354,Bills & Utilities,Individual_2445,Individual,SUCCESS,Amazon Pay,Delhi,Friday,14,0
TXN_004166,USER_0779,2024-04-14 19:27:00,367,Entertainment,Merchant_8514,Merchant,SUCCESS,PhonePe,Hyderabad,Sunday,19,1
TXN_004167,USER_0710,2024-04-25 18:44:00,252,Entertainment,Individual_7903,Individual,SUCCESS,PhonePe,Delhi,Thursday,18,0
TXN_004168,USER_0343,2024-06-09 10:40:00,521,Groceries,Merchant_6386,Merchant,SUCCESS,PhonePe,Delhi,Sunday,10,1
TXN_004169,USER_0045,2024-01-07 17:06:00,97,Transportation,Individual_7865,Individual,SUCCESS,PhonePe,Mumbai,Sunday,17,1
TXN_004170,USER_0517,2024-12-12 08:16:00,277,Food & Dining,E-commerce_6712,E-commerce,SUCCESS,Amazon Pay,Lucknow,Thursday,8,0
TXN_004171,USER_0735,2024-01-16 10:46:00,1104,Bills & Utilities,E-commerce_6509,E-commerce,SUCCESS,Amazon Pay,Ahmedabad,Tuesday,10,0
TXN_004172,USER_0885,2024-08-27 10:39:00,390,Fuel,Individual_6220,Individual,SUCCESS,Paytm,Jaipur,Tuesday,10,0
TXN_004173,USER_0513,2024-07-21 10:31:00,429,Bills & Utilities,E-commerce_2462,E-commerce,SUCCESS,Amazon Pay,Bangalore,Sunday,10,1
TXN_004174,USER_0111,2024-09-17 20:27:00,364,Entertainment,E-commerce_2495,E-commerce,FAILED,Paytm,Pune,Tuesday,20,0
TXN_004175,USER_0249,2024-11-10 14:21:00,622,Fuel,E-commerce_5647,E-commerce,SUCCESS,Cred,Chennai,Sunday,14,1
TXN_004176,USER_0832,2024-04-26 16:22:00,948,Shopping,Individual_2501,Individual,SUCCESS,BHIM,Bangalore,Friday,16,0
TXN_004177,USER_0837,2024-12-08 10:46:00,1965,Education,Service Provider_3396,Service Provider,SUCCESS,Amazon Pay,Bangalore,Sunday,10,1
TXN_004178,USER_0318,2024-09-16 12:27:00,4289,Education,Service Provider_3727,Service Provider,SUCCESS,Cred,Ahmedabad,Monday,12,0
TXN_004179,USER_0686,2024-03-05 12:56:00,544,Shopping,Merchant_1645,Merchant,SUCCESS,PhonePe,Bangalore,Tuesday,12,0
TXN_004180,USER_0022,2024-09-02 08:22:00,706,Fuel,Merchant_2414,Merchant,SUCCESS,Paytm,Pune,Monday,8,0
TXN_004181,USER_0809,2024-01-26 13:56:00,383,Food & Dining,Merchant_1394,Merchant,SUCCESS,Amazon Pay,Hyderabad,Friday,13,0
TXN_004182,USER_0287,2024-10-12 10:06:00,393,Bills & Utilities,E-commerce_2876,E-commerce,SUCCESS,BHIM,Chennai,Saturday,10,1
TXN_004183,USER_0748,2024-01-30 20:51:00,264,Food & Dining,Individual_4841,Individual,SUCCESS,Paytm,Pune,Tuesday,20,0
TXN_004184,USER_0866,2024-10-17 15:23:00,547,Bills & Utilities,Individual_1210,Individual,SUCCESS,PhonePe,Mumbai,Thursday,15,0
TXN_004185,USER_0059,2024-06-28 20:21:00,40,Food & Dining,Merchant_9623,Merchant,SUCCESS,Amazon Pay,Lucknow,Friday,20,0
TXN_004186,USER_0241,2024-04-10 17:28:00,192,Transportation,Merchant_1058,Merchant,SUCCESS,Paytm,Jaipur,Wednesday,17,0
TXN_004187,USER_0991,2024-01-19 08:08:00,86,Food & Dining,Individual_6503,Individual,SUCCESS,Cred,Kolkata,Friday,8,0
TXN_004188,USER_0067,2024-09-02 09:24:00,706,Healthcare,Merchant_4770,Merchant,SUCCESS,PhonePe,Kolkata,Monday,9,0
TXN_004189,USER_0724,2024-12-24 15:04:00,242,Bills & Utilities,E-commerce_7958,E-commerce,SUCCESS,PhonePe,Chennai,Tuesday,15,0
TXN_004190,USER_0789,2024-04-27 10:11:00,3440,Education,Individual_9745,Individual,SUCCESS,Cred,Mumbai,Saturday,10,1
TXN_004191,USER_0525,2024-12-30 07:15:00,192,Transportation,Individual_8030,Individual,SUCCESS,Amazon Pay,Delhi,Monday,7,0
TXN_004192,USER_0358,2024-07-29 21:10:00,803,Transfer to Friends,E-commerce_5201,E-commerce,SUCCESS,BHIM,Mumbai,Monday,21,0
TXN_004193,USER_0893,2024-08-06 10:41:00,1135,Healthcare,Merchant_2446,Merchant,SUCCESS,PhonePe,Hyderabad,Tuesday,10,0
TXN_004194,USER_0698,2024-03-03 08:44:00,475,Fuel,Individual_1137,Individual,SUCCESS,Amazon Pay,Pune,Sunday,8,1
TXN_004195,USER_0510,2024-02-26 11:44:00,118,Bills & Utilities,Service Provider_3285,Service Provider,SUCCESS,PhonePe,Jaipur,Monday,11,0
TXN_004196,USER_0599,2024-08-01 17:28:00,44,Transportation,Individual_7917,Individual,FAILED,Amazon Pay,Chennai,Thursday,17,0
TXN_004197,USER_0486,2024-02-16 11:01:00,3366,Education,Merchant_2701,Merchant,FAILED,BHIM,Ahmedabad,Friday,11,0
TXN_004198,USER_0438,2024-05-09 14:59:00,226,Groceries,E-commerce_8843,E-commerce,SUCCESS,BHIM,Bangalore,Thursday,14,0
